other_income,interest_income,business_income,emp_income
0,0,0,2280553
0,0,0,3876000
0,0,0,3218297.63
0,0,0,17458662
0,0,0,3296533.2
0,0,0,2204056.92
0,0,0,13018018
0,0,0,3008883.65
0,0,0,2235256.15
0,0,0,1960103
0,0,0,26424359.63
0,0,0,7173308
0,0,0,4649600
0,0,0,2198248
0,0,0,4841004
0,0,0,2097142.8
0,0,0,5104360
0,0,0,2922141.25
0,0,0,2450513.3
0,0,0,2890696
0,0,0,2147021.84
0,0,0,2192150.99
0,0,0,3502960.51
0,0,0,4141113
0,0,0,1972895
0,0,0,1970000
0,0,0,3636326.2
0,0,0,14740000
0,0,0,2699176
0,0,0,2763571.46
0,0,0,2719740
0,0,0,23796136.56
0,0,0,2592000
0,0,0,3600000
0,0,0,2687485
0,0,0,2776386.07
0,0,0,9935120.07
0,0,0,2052538
0,0,0,5774285
0,0,0,5656349.65
0,0,0,4001956.21
0,0,0,2422271
0,0,0,4724941.92
0,0,0,13043741.1
0,0,0,2446000
0,0,0,1983947.69
0,0,0,4050234.92
0,0,0,6640732.36
0,0,0,2992046.48
0,0,0,2051762
0,0,0,8515304
0,0,0,5115709.1
0,0,0,6361082.9
0,0,0,3601660
0,0,0,5824253.15
0,0,0,3097242
0,0,0,4258270
0,0,0,28141856
10079706.67,10079706.67,0,0
0,0,0,20295385
0,0,0,2654432
0,0,0,2192918.7
0,0,0,2088800
0,0,0,2852263.33
0,0,0,3690967.5
0,0,0,9712537.75
0,0,0,6641463
0,0,0,3223047.2
0,0,0,2964444.12
0,0,0,5743327.02
0,0,0,2397732
0,0,0,3720067
0,0,0,2411559.09
0,0,0,2403369
0,0,0,2057728.84
0,0,0,3007165.25
0,0,0,6960000
0,0,0,7258043.2
0,0,0,3104790
0,0,0,6576217.75
0,0,0,3217094
0,0,0,6330200
0,0,0,2947031.1
0,0,0,2562681
0,0,0,8580000
0,0,0,3918105
2423093.333,2423093.333,0,0
0,0,0,3430500
0,0,0,3320990.32
0,0,0,3784146.84
2268266.667,2268266.667,0,0
0,0,0,3238047
0,0,0,3543672.1
0,0,0,7363552
0,0,0,4200000
0,0,0,4418846
0,0,0,3743232
2436860,2436860,0,0
0,0,0,19614010
0,0,0,2755701.73
0,0,0,2216792
0,0,0,4069864.03
0,0,0,3688283
12452080,12452080,0,0
0,0,0,6000000
0,0,0,2921023
0,0,0,2170814
0,0,0,3234800
0,0,0,3708343.84
0,0,0,3629021.6
0,0,0,2994900
0,0,0,2234489
0,0,0,3092920
0,0,0,5222963
0,0,0,5735811
0,0,0,3597733.8
0,0,0,3584141.8
0,0,0,4010416.16
0,0,0,30389546
0,0,0,2130000
0,0,0,3076900
0,0,0,3466874.9
0,0,0,5955265
0,0,0,2411200
0,0,0,4704353.72
0,0,0,2728934
0,0,0,2380504.73
0,0,0,5544200
0,0,0,2126296
0,0,0,2517799.85
0,0,0,35481210.15
0,0,0,2668709.68
0,0,0,4249574.5
0,0,0,11655179.4
0,0,0,2119458.85
0,0,0,5736871.84
0,0,0,11430000
0,0,0,4645024.5
0,0,0,5305249.47
0,0,0,4621759.32
52441673.33,52441673.33,0,0
0,0,0,2636283.11
0,0,0,2625821.43
0,0,0,3255939.12
0,0,0,3351539
0,0,0,2300900
0,0,0,23191940.44
0,0,0,2491980
0,0,0,2714200
0,0,0,3077812
0,0,0,5123125.48
0,0,0,3405512
0,0,0,3527148
0,0,0,2961231
0,0,0,4048233.19
0,0,0,2323063
0,0,0,2064226
0,0,0,2805095.12
0,0,0,5767490.93
0,0,0,3315133.3
0,0,0,6811392.18
0,0,0,2581596
0,0,0,3742153.5
0,0,0,2400000
0,0,0,16173274
0,0,0,3372000
0,0,0,2400000
0,0,0,3575328.9
0,0,0,6414840.88
0,0,0,4588560
0,0,0,2358342
0,0,0,21503939.3
0,0,0,4468872.75
0,0,0,2087664
0,0,0,6582140
0,0,0,2204927.16
0,0,0,5963711.87
0,0,0,4726613.68
0,0,0,10304383.7
0,0,0,2126296
0,0,0,1980000
0,0,0,2371910
0,0,0,6383056
0,0,0,2547578
0,0,0,2724193.65
0,0,0,2259262
0,0,0,4201737
0,0,0,3088984
0,0,0,3013188
0,0,0,32218400
0,0,0,4437112
0,0,0,4222057.36
0,0,0,1983886.38
0,0,0,3688250.7
0,0,0,3050880
0,0,0,3025223.5
0,0,0,2377957.84
0,0,0,2154542.5
0,0,0,2235981.93
0,0,0,7178612.8
0,0,0,3919927.6
0,0,0,1961602.92
0,0,0,7030192.95
0,0,0,1977220
0,0,0,4509674
0,0,0,4668305.45
0,0,0,3420000
0,0,0,8857181.45
0,0,0,3932140.65
0,0,0,3261004
0,0,0,2964000
0,0,0,4799766
0,0,0,2886384.6
0,0,0,8834818.8
0,0,0,2778100
0,0,0,4062000
0,0,0,2997560
0,0,0,2650520
0,0,0,2978847.19
0,0,0,2771958.13
0,0,0,3561800
0,0,0,3108497
0,0,0,2922505.8
0,0,0,4803795
0,0,0,2664136.65
0,0,0,3220272
0,0,0,3103803.81
0,0,0,2306750.69
0,0,0,4609334.79
0,0,0,2875032.6
0,0,0,2777840
0,0,0,3715167.27
0,0,0,3429000
0,0,0,2981260
0,0,0,1973562.3
0,0,0,3740271.56
0,0,0,2016007.51
0,0,0,3214393
0,0,0,2594700
0,0,0,2119217.5
0,0,0,3355000
0,0,0,1993224
0,0,0,2222237.32
0,0,0,7382431.4
0,0,0,2467884
0,0,0,6150340
0,0,0,10728542.39
0,0,0,6236588.8
0,0,0,10655846.25
0,0,0,6663954.57
0,0,0,2481183
0,0,0,2255200
0,0,0,2689853.54
0,0,0,5433592
0,0,0,2741071
0,0,0,4533206.93
0,0,0,2799345
0,0,0,6570151.9
0,0,0,2414764.1
0,0,0,2133125.7
0,0,0,5254562.19
0,0,0,325480000
0,0,0,5656310
0,0,0,2962800
0,0,0,2611380.19
0,0,0,3372200
0,0,0,5269880
0,0,0,2322726.65
0,0,0,2154681
0,0,0,2994511.71
0,0,0,2040040
0,0,0,11196677.47
0,0,0,2719740
0,0,0,5466969
0,0,0,3643431
0,0,0,18844771
0,0,0,4283929.35
0,0,0,2811343.75
0,0,0,4049975.3
0,0,0,2677096
0,0,0,2230923.8
0,0,0,3484650
0,0,0,2722544
0,0,0,9519717.23
0,0,0,31280280.96
0,0,0,3222077.14
0,0,0,2091465
0,0,0,2495478.4
0,0,0,4980518
0,0,0,3808806.35
0,0,0,2962100
0,0,0,2638696.35
0,0,0,2322757.45
0,0,0,3218464
0,0,0,2215240
0,0,0,2000215
0,0,0,3271610
0,0,0,4695343
0,0,0,2297506.4
0,0,0,6635155
0,0,0,2057142.84
0,0,0,2078452
0,0,0,11379240.1
0,0,0,2107794
0,0,0,7617034.13
0,0,0,7388103
0,0,0,3428400
0,0,0,12373099
0,0,0,1991556.35
0,0,0,2155500
0,0,0,2794126
0,0,0,3244700
0,0,0,2001280
0,0,0,4395301.18
0,0,0,2844216.3
0,0,0,13102008.9
0,0,0,2812990.75
0,0,0,38286566.15
0,0,0,2367251.6
0,0,0,2052000
0,0,0,10051189.2
0,0,0,2337841
0,0,0,6669947.57
0,0,0,2763727.27
0,0,0,2815500
0,0,0,4206240
0,0,0,2997588
0,0,0,3148318
0,0,0,3165562.8
0,0,0,12435996.12
0,0,0,18297620
0,0,0,2851405
0,0,0,2312224.44
0,0,0,3380955.71
0,0,0,5629960
0,0,0,2072210
0,0,0,2666936
0,0,0,7693218.61
0,0,0,2441526.5
0,0,0,3600000
0,0,0,3911980
0,0,0,1967020
0,0,0,3024144.85
0,0,0,3905359.24
0,0,0,2790710
0,0,0,2024987.16
0,0,0,2904300
0,0,0,3052640
0,0,0,3504889
0,0,0,2466314.4
0,0,0,3492900
0,0,0,2685146
0,0,0,2099000
0,0,0,9900952.72
0,0,0,26284112
0,0,0,2938850
0,0,0,17789188.5
0,0,0,3053144
0,0,0,3438918
0,0,0,2011133
0,0,0,5578066
0,0,0,3628507.8
0,0,0,4805408.4
0,0,0,3991000
0,0,0,7490766.74
0,0,0,9348000
0,0,0,2645617.4
0,0,0,4854732
0,0,0,2054240
0,0,0,3525343.12
0,0,0,2175659.7
0,0,0,3681660
0,0,0,6987769.34
0,0,0,1952590
0,0,0,2540144
0,0,0,2448000
0,0,0,13225173.17
0,0,0,2508400
0,0,0,3409126.8
0,0,0,7133286
0,0,0,2471765
0,0,0,2627043.21
0,0,0,2883873
0,0,0,11302570
0,0,0,3511500.14
0,0,0,2802744
0,0,0,3370774
2121253.333,2121253.333,0,0
0,0,0,5937354
0,0,0,2605631.14
0,0,0,11658086
0,0,0,6373391.76
0,0,0,3733587.7
0,0,0,4770711.54
0,0,0,2473991.42
0,0,0,2386370
0,0,0,6904480
0,0,0,3600000
0,0,0,2045062
0,0,0,3069473.39
0,0,0,2473469
0,0,0,11309597.8
0,0,0,3596672
0,0,0,2100000
0,0,0,5806571
0,0,0,2880000
0,0,0,2015000
0,0,0,6138006.92
0,0,0,4132918
0,0,0,2989572
0,0,0,9387428.64
0,0,0,10120780.9
0,0,0,2648750.15
0,0,0,4767887.44
0,0,0,2039528.12
0,0,0,2904987.4
3491093.333,3491093.333,0,0
0,0,0,3221935
0,0,0,6294682.18
0,0,0,3292255.72
0,0,0,2114340
0,0,0,3305331
0,0,0,12488359
0,0,0,3418087
0,0,0,2122000
0,0,0,2502932.2
0,0,0,3940131
0,0,0,2089333.04
0,0,0,5400000
0,0,0,3002035.5
0,0,0,4997484
0,0,0,3273059.92
0,0,0,3213014.5
0,0,0,2516096.68
0,0,0,7767356.52
0,0,0,2411833.33
0,0,0,2097940.85
0,0,0,9198077.46
0,0,0,3941323.61
0,0,0,3239000
0,0,0,2653300
0,0,0,7989267
0,0,0,4466060
0,0,0,2088464
0,0,0,3078601.47
0,0,0,2105728.6
0,0,0,3653784
0,0,0,2020000
0,0,0,2301310
0,0,0,2234514
0,0,0,5760132
0,0,0,3012331
0,0,0,2702113.35
0,0,0,5611580
0,0,0,3066520
0,0,0,4058027.03
0,0,0,6061949
0,0,0,3381756
0,0,0,2724138
0,0,0,2021949.61
0,0,0,3035300
0,0,0,4254568
0,0,0,2803953.54
0,0,0,5710228.5
0,0,0,3048902.6
0,0,0,2087581
0,0,0,3400000
0,0,0,2317096
0,0,0,2393281.29
0,0,0,5236667
0,0,0,4178676
0,0,0,2446184.77
0,0,0,3367175.15
0,0,0,2869880
0,0,0,2348889
0,0,0,5605582.2
0,0,0,2126296
0,0,0,2350425
0,0,0,2497900
0,0,0,2214520
0,0,0,8662330
0,0,0,4101722
0,0,0,6545163.46
0,0,0,1972270
0,0,0,9293124
0,0,0,4605000
0,0,0,2449645.1
0,0,0,3218464
0,0,0,2821038.4
0,0,0,3607548
0,0,0,7585425.03
0,0,0,3540973
0,0,0,4800000
0,0,0,2485829.79
0,0,0,5160138.56
0,0,0,3360900
0,0,0,2052786
0,0,0,2976779.32
0,0,0,2255000
0,0,0,2406000
0,0,0,2795213
0,0,0,4170669.9
0,0,0,3239992
0,0,0,2622252.44
0,0,0,7245905.45
0,0,0,2569024
0,0,0,3865800
0,0,0,2603537.63
0,0,0,2004196
0,0,0,2556418.08
0,0,0,2739940
0,0,0,3963940
0,0,0,3422483
0,0,0,4718500
0,0,0,5269470
0,0,0,2790000
0,0,0,5520000
0,0,0,15463812
0,0,0,3419360
0,0,0,1988076
0,0,0,4638257
0,0,0,2795106
0,0,0,2759777.5
0,0,0,3089404
0,0,0,7014000
0,0,0,1977696
0,0,0,5128140
0,0,0,2734000
0,0,0,3742526.32
0,0,0,3371373
0,0,0,6764760
0,0,0,3967685.6
0,0,0,2427630.9
0,0,0,2309131
0,0,0,2568000
0,0,0,5114700
0,0,0,2602128
0,0,0,5831118
0,0,0,2499023.73
0,0,0,2648690
0,0,0,2003945.95
0,0,0,3360000
0,0,0,2810090
0,0,0,2890937.7
0,0,0,2064000
0,0,0,3084300
0,0,0,3575130
0,0,0,3320500
0,0,0,2071506.65
0,0,0,3913268
0,0,0,2126296
0,0,0,20588435.97
0,0,0,7554090
0,0,0,6495924
0,0,0,1958204
0,0,0,10872025.97
0,0,0,3414000
0,0,0,2032457.4
0,0,0,8107663.21
0,0,0,3286987
0,0,0,4336444.95
0,0,0,2484942
0,0,0,4356670.4
0,0,0,16771932
0,0,0,2822875.25
0,0,0,3987060.5
1986806.667,1986806.667,0,0
0,0,0,2858000
0,0,0,2609730
0,0,0,4182710
0,0,0,4281260.65
0,0,0,2991000
0,0,0,2182409.16
0,0,0,7312356
0,0,0,3269450.75
0,0,0,7678863
0,0,0,3329544
0,0,0,2235809
0,0,0,3694271
0,0,0,8842652
0,0,0,4537767.3
0,0,0,2922834.1
0,0,0,4036457.74
0,0,0,6366467.68
0,0,0,5294950.21
0,0,0,2114017
0,0,0,2669020
0,0,0,2047429
0,0,0,2962545.44
0,0,0,3784555.5
0,0,0,9717211
0,0,0,4098827.2
0,0,0,2604405
0,0,0,4009276
0,0,0,8467360.07
0,0,0,5217337.83
0,0,0,3145584
0,0,0,2299044
0,0,0,3212409.03
4071086.667,4071086.667,0,0
0,0,0,2031796
0,0,0,2093352
0,0,0,6471749
0,0,0,4588475.9
0,0,0,1991004
0,0,0,10891471.09
0,0,0,3019200
2949340,2949340,0,0
0,0,0,7226329.6
0,0,0,2807000
0,0,0,2447292
0,0,0,2780677.5
0,0,0,3003436
0,0,0,2500374.95
2538680,2538680,0,0
0,0,0,9572203
0,0,0,4079687
0,0,0,1962774.3
0,0,0,5209280.9
0,0,0,2069760
0,0,0,2561964
0,0,0,1951056
0,0,0,5139000
0,0,0,2710285
0,0,0,9171432
0,0,0,4433353
0,0,0,2519688
0,0,0,2933395
0,0,0,5857484
0,0,0,2750211.88
0,0,0,3464077.7
0,0,0,2950589.63
0,0,0,4209176.87
0,0,0,2650520
0,0,0,26469551
0,0,0,3966663.17
0,0,0,2002912
0,0,0,2280440
0,0,0,7124177
0,0,0,2000000
0,0,0,5400000
0,0,0,3309582
0,0,0,3392717.97
0,0,0,3728683.85
0,0,0,2553680
0,0,0,4680000
0,0,0,2588374.8
0,0,0,10741901.43
0,0,0,2674105
0,0,0,2307280
0,0,0,2525464.48
0,0,0,3664850
0,0,0,9466482
0,0,0,2005150
0,0,0,2619810.82
0,0,0,2060720
0,0,0,6351322
0,0,0,5018396.05
0,0,0,20675507.42
0,0,0,3350583.5
0,0,0,3420893.35
0,0,0,3704910
0,0,0,2368846
0,0,0,6383604.15
0,0,0,2095416
0,0,0,2430359.5
0,0,0,2978242.41
0,0,0,3505883.25
0,0,0,3090162
0,0,0,2805450
0,0,0,5048512
0,0,0,2640716
0,0,0,2631456.05
0,0,0,17604834.73
0,0,0,3750262
0,0,0,5200000
0,0,0,3000000
0,0,0,2962234
0,0,0,4509114.64
0,0,0,2901249.49
0,0,0,4415688.8
0,0,0,3557734.8
0,0,0,3218464
0,0,0,6885326
0,0,0,2437960
0,0,0,4753033.83
0,0,0,1986064.7
0,0,0,2672727
0,0,0,4612676
0,0,0,4105968
0,0,0,4414805
0,0,0,2109892.05
0,0,0,2496156
0,0,0,5191667.48
0,0,0,1950562.56
0,0,0,2213748
0,0,0,2133879.5
0,0,0,4484031.91
0,0,0,4175134
0,0,0,6018064
0,0,0,2860965
0,0,0,2083518
0,0,0,2887008.4
0,0,0,3893743
0,0,0,6258747
0,0,0,2318060.25
0,0,0,1971260
2525540,2525540,0,0
0,0,0,2158982
0,0,0,5771318
0,0,0,3057210
0,0,0,2301555.23
0,0,0,3882545.84
0,0,0,3867906.7
0,0,0,2731286
0,0,0,3214824
0,0,0,2604500
0,0,0,4450570
0,0,0,8974299.02
0,0,0,5449290.85
0,0,0,10182314.52
0,0,0,2020060
0,0,0,6461704
0,0,0,3726140.76
0,0,0,4084860
0,0,0,3037038.16
0,0,0,1953981
0,0,0,2795213
0,0,0,9600000
0,0,0,3502996
0,0,0,9470494.5
0,0,0,2189365.26
0,0,0,6661410.72
0,0,0,18969000
0,0,0,2492440
0,0,0,3682865
0,0,0,2701960
0,0,0,3249326.5
0,0,0,1993201
0,0,0,2192000
0,0,0,3494243.2
0,0,0,3088058
3344026.667,3344026.667,0,0
0,0,0,3916066.23
0,0,0,9428254.56
0,0,0,2502500
0,0,0,2601024
0,0,0,3864112.6
0,0,0,3480072
0,0,0,2200845.58
0,0,0,3631519.67
0,0,0,3527560
5390666.667,5390666.667,0,0
0,0,0,6149380
0,0,0,29704065.9
0,0,0,2370670
0,0,0,3124162.06
0,0,0,2709155
0,0,0,11771544
0,0,0,3709224
0,0,0,2195740.8
0,0,0,2522205
0,0,0,2108681.35
0,0,0,4881698
0,0,0,2545000
0,0,0,27604869.5
0,0,0,3497244.84
0,0,0,2064000
0,0,0,2961733.97
0,0,0,2860000
0,0,0,3402924.07
0,0,0,2049576
0,0,0,2955414.6
0,0,0,33800000
0,0,0,4933564
0,0,0,6185071
0,0,0,8145374
0,0,0,6650543
0,0,0,4125685.75
0,0,0,6446479.07
0,0,0,2780348.92
0,0,0,2138720.6
0,0,0,2524847.8
0,0,0,5751123.3
0,0,0,2624951.55
0,0,0,3967500.02
0,0,0,7104232
0,0,0,7055820
0,0,0,3032734.44
0,0,0,2380740
0,0,0,4080673.7
0,0,0,3925586.66
0,0,0,2408295
0,0,0,6004828.59
0,0,0,2770239.4
0,0,0,4095346.49
0,0,0,1967845
0,0,0,2201841
0,0,0,3673120
0,0,0,2227500
0,0,0,3414700
0,0,0,3074272.6
0,0,0,2404221.31
0,0,0,3011518.71
0,0,0,13198190.25
0,0,0,5847052.2
0,0,0,6036480
0,0,0,3557427
0,0,0,3202854.8
0,0,0,13207470.06
0,0,0,2985819.6
0,0,0,2216032
0,0,0,3647560
0,0,0,2716716
0,0,0,8221096
0,0,0,2807053
0,0,0,22932637
0,0,0,6107080
0,0,0,7166472
0,0,0,2091515.7
0,0,0,14017484.46
0,0,0,3828400
0,0,0,13500086.62
0,0,0,10542071.76
0,0,0,5634595.7
0,0,0,3826517.87
0,0,0,15700000
0,0,0,3884936
0,0,0,4658437.6
0,0,0,5408873
0,0,0,3519000
0,0,0,4696352.41
0,0,0,2633385.59
0,0,0,5390723.01
0,0,0,2172000
0,0,0,4732664.6
0,0,0,7459375
0,0,0,3003660
0,0,0,2445600
0,0,0,2177450
0,0,0,2102940
0,0,0,2061518.63
0,0,0,2289294
0,0,0,2037156
0,0,0,3668379.95
0,0,0,2400000
0,0,0,2950114.75
0,0,0,4644804.97
0,0,0,2405140
0,0,0,8615898.49
0,0,0,2100000
0,0,0,4744900
0,0,0,2739278.36
0,0,0,5067700
0,0,0,4586426.84
0,0,0,2699176
0,0,0,4301937.13
0,0,0,2514776
0,0,0,2756223.17
0,0,0,5871400
0,0,0,3030900
0,0,0,2540448
0,0,0,4972702.19
0,0,0,6953935.52
0,0,0,2420019.2
0,0,0,4288239.4
0,0,0,2069600.79
2204666.667,2204666.667,0,0
0,0,0,3089292
0,0,0,3797743.5
0,0,0,2119150
0,0,0,5608521
0,0,0,3188630.27
0,0,0,4481564.5
0,0,0,5777107
0,0,0,2046980.7
0,0,0,3393268.8
0,0,0,4122745
0,0,0,2388096.77
0,0,0,5283207.2
0,0,0,3369250
0,0,0,2675088.09
0,0,0,3291900
0,0,0,3600000
0,0,0,2729335
0,0,0,2093072.1
0,0,0,4946162.45
0,0,0,14031312
0,0,0,2529808
0,0,0,2380000
0,0,0,8505959
0,0,0,3016050
0,0,0,2283706
0,0,0,6426866
0,0,0,3405282
0,0,0,2115914
0,0,0,14967312
0,0,0,2591603.3
0,0,0,23035644.29
2433720,2433720,0,0
0,0,0,4707362
0,0,0,2652671.49
0,0,0,6049495.03
0,0,0,4050000
0,0,0,3260106
0,0,0,3598796.6
0,0,0,2422271
0,0,0,1999630
0,0,0,2883868
0,0,0,2116799
0,0,0,3577197
0,0,0,2466268.12
0,0,0,2984000
0,0,0,2276996.2
0,0,0,2412000
0,0,0,2570000
0,0,0,2764558
0,0,0,5900964
0,0,0,2129544
0,0,0,4383930
0,0,0,4790473.95
0,0,0,4144307.37
0,0,0,2309533.65
0,0,0,5596400
0,0,0,2142619
0,0,0,2593513.07
0,0,0,4943099.05
0,0,0,3046178
0,0,0,4929135
0,0,0,6661500.1
0,0,0,2455500
0,0,0,3611929
0,0,0,4342807.75
0,0,0,4681751.4
0,0,0,2469651.8
0,0,0,3732864.75
0,0,0,2983644
0,0,0,5046520
0,0,0,2330900
0,0,0,4153565.57
0,0,0,1981638
0,0,0,3504000
0,0,0,2619864.2
0,0,0,5413333.35
0,0,0,4261344.6
0,0,0,2259734
0,0,0,3717046.2
0,0,0,2389420
0,0,0,2070000
0,0,0,5294009
0,0,0,3388620
0,0,0,4302784.75
0,0,0,2108717.7
0,0,0,2267574
0,0,0,1972270
0,0,0,2904249.41
0,0,0,19635500
0,0,0,4769831.03
0,0,0,2803530
0,0,0,4615898.73
0,0,0,2602128
0,0,0,13030878.7
0,0,0,9937376
0,0,0,7412308
0,0,0,2064082.5
0,0,0,2400000
0,0,0,3984808.79
0,0,0,2520336.36
0,0,0,2046848.2
0,0,0,3143394
0,0,0,4880964
0,0,0,4655655.44
0,0,0,4606000
0,0,0,4303199
0,0,0,2075662.8
0,0,0,7100821
0,0,0,3006447
0,0,0,2673606.8
0,0,0,5646196
0,0,0,4751806.33
0,0,0,2327996
0,0,0,6708888.24
0,0,0,2121752
0,0,0,3093804.6
0,0,0,2159040
0,0,0,2877476
2821573.333,2821573.333,0,0
0,0,0,5357947.8
0,0,0,2917305.44
0,0,0,4728544.25
0,0,0,58724310
0,0,0,3514732.75
0,0,0,2295504
0,0,0,2359592
0,0,0,2893738
0,0,0,4597517.5
0,0,0,2896976
0,0,0,7252203.82
0,0,0,2277752.8
0,0,0,2126296
3087186.667,3087186.667,0,0
0,0,0,5129130.24
0,0,0,3279166.1
0,0,0,8988890
0,0,0,7445207.64
0,0,0,2349075.9
0,0,0,2955156
0,0,0,8226288.39
0,0,0,3849300
0,0,0,5540000
0,0,0,7165090
0,0,0,2750264
0,0,0,1987860
0,0,0,3792186.75
0,0,0,3340900
0,0,0,330059893
0,0,0,1972270
0,0,0,3202086
2014586.667,2014586.667,0,0
0,0,0,8371642
0,0,0,3003400
0,0,0,3528905.61
0,0,0,9965340.37
0,0,0,6654160.31
0,0,0,4449844.2
0,0,0,2863446.45
0,0,0,4195676
0,0,0,2909611.27
0,0,0,3055805
0,0,0,17700000
0,0,0,3072392.14
0,0,0,6985236.01
0,0,0,4200000
0,0,0,11884899.03
0,0,0,2435955.35
2164853.333,2164853.333,0,0
0,0,0,3291545.67
0,0,0,2400000
0,0,0,2592639.36
0,0,0,3000000
0,0,0,2085207
0,0,0,4027680
0,0,0,3735921
0,0,0,2000266
0,0,0,2017603.22
0,0,0,5664116.51
0,0,0,2186770
0,0,0,4898937
0,0,0,2201000
0,0,0,2216184.2
0,0,0,3650227
0,0,0,2155360
0,0,0,2899717.17
0,0,0,7205228
0,0,0,2889581
0,0,0,4508122
0,0,0,3329158.36
0,0,0,2889175.75
0,0,0,5196308
0,0,0,2593323.26
0,0,0,2461851.88
0,0,0,3183840.74
0,0,0,5930128.33
0,0,0,3284657
0,0,0,2956318.82
0,0,0,3295258
0,0,0,3797091.4
0,0,0,9622899
0,0,0,2015560
0,0,0,3438918
0,0,0,5372514.6
0,0,0,2630176.8
0,0,0,7047477.12
0,0,0,2331012
0,0,0,2739940
0,0,0,2025849.61
0,0,0,2287474.77
0,0,0,4016523.25
0,0,0,3155445.21
0,0,0,3156000
0,0,0,1958112
0,0,0,6598815
0,0,0,2822243.56
0,0,0,3089384
0,0,0,2414710.62
0,0,0,8159855
0,0,0,2692875
0,0,0,2466024
0,0,0,2150467
0,0,0,14781312
0,0,0,2020435.64
0,0,0,3498380.33
0,0,0,2378248.35
0,0,0,2493400
0,0,0,2479830
0,0,0,2563834
0,0,0,9466820
0,0,0,3908000
0,0,0,3946079.5
0,0,0,2082410
0,0,0,6982753.2
0,0,0,2845941
0,0,0,2851475.72
0,0,0,3600000
0,0,0,2652884.93
0,0,0,3164303.13
0,0,0,2255015.5
0,0,0,4621488
0,0,0,5851515
0,0,0,9658701
0,0,0,3138353.13
0,0,0,2234110
0,0,0,11077628.44
0,0,0,2914353
0,0,0,2784381
0,0,0,2950155.85
0,0,0,5022940
0,0,0,3402217
0,0,0,2188268.8
0,0,0,12724938.28
0,0,0,6335169.42
0,0,0,2909102.64
0,0,0,2701779.5
0,0,0,2840578
0,0,0,3947575
0,0,0,2345512
0,0,0,2864921.5
0,0,0,4313469.51
0,0,0,2043072
0,0,0,2944707
0,0,0,3600000
0,0,0,2486585.02
0,0,0,2126296
0,0,0,2472408
0,0,0,4150100
0,0,0,3435651.48
0,0,0,3839526
0,0,0,22030067
0,0,0,2616847.56
0,0,0,5445000
0,0,0,2903000
0,0,0,2550850
0,0,0,2895515.5
0,0,0,2432370.45
0,0,0,15144000
0,0,0,3889808
0,0,0,2524778
0,0,0,9612325.6
0,0,0,2640852
0,0,0,4800000
0,0,0,6151684.93
0,0,0,8304328.76
0,0,0,4044174.1
0,0,0,3385275.63
0,0,0,2137040
0,0,0,2458891
0,0,0,8195620
0,0,0,2620700
0,0,0,4476764
0,0,0,4055190
0,0,0,2928000
0,0,0,5495000
0,0,0,42070186.09
0,0,0,14385426.29
0,0,0,2232870.04
0,0,0,2077356.8
0,0,0,2673105.03
0,0,0,7221430.95
0,0,0,2739940
0,0,0,2832857.95
0,0,0,12408593.32
0,0,0,3757750
0,0,0,2625106
0,0,0,5382586
0,0,0,5088360
0,0,0,2213688
0,0,0,2534209
0,0,0,10005551.36
0,0,0,2476305.8
0,0,0,4666192
0,0,0,4719487
0,0,0,3494500
0,0,0,2098902
0,0,0,2739940
0,0,0,4310840
0,0,0,5265569.19
0,0,0,5144120.7
0,0,0,4366712
0,0,0,47119344.53
0,0,0,73800000
0,0,0,2118900
0,0,0,5908472.92
0,0,0,2359920
0,0,0,6000000
0,0,0,2731188
0,0,0,5872850
0,0,0,2037430
0,0,0,2734611.57
0,0,0,3290474
0,0,0,3503430
0,0,0,2568200
0,0,0,2099600.28
0,0,0,2478568
0,0,0,3012975.98
0,0,0,2831231.55
0,0,0,5215456
0,0,0,7533209.8
0,0,0,9234604
0,0,0,3354658.37
0,0,0,2514516
0,0,0,2013322
0,0,0,3711961.9
0,0,0,3150845.1
0,0,0,2143630
0,0,0,1972270
0,0,0,2643478
0,0,0,3130994.16
0,0,0,4331449.35
0,0,0,5273815.15
0,0,0,3766150.75
0,0,0,2498235.14
0,0,0,1968674.52
0,0,0,3801715.28
0,0,0,3040000
0,0,0,5910000
0,0,0,3904110
0,0,0,2541918.58
0,0,0,5266775
0,0,0,8360033.86
0,0,0,2267000
0,0,0,4847715.38
0,0,0,2880000
0,0,0,3015716.48
0,0,0,2288522
0,0,0,2414321
0,0,0,4037964.14
0,0,0,9199513
0,0,0,2126296
0,0,0,2079324.4
0,0,0,9860145.75
0,0,0,2692914
0,0,0,4187100
0,0,0,6360377.68
0,0,0,11798184.83
0,0,0,2763394.11
0,0,0,3600000
0,0,0,6570397.75
0,0,0,3680476.28
3983746.667,3983746.667,0,0
0,0,0,1962420
0,0,0,3580301.75
0,0,0,3292515.66
0,0,0,2733395.5
0,0,0,5657679
0,0,0,3045510
0,0,0,3412961.5
0,0,0,2198872.22
0,0,0,7076252.81
0,0,0,3172508
0,0,0,2664130.68
0,0,0,1999764
0,0,0,3263800
0,0,0,3132300
0,0,0,13346597.91
0,0,0,2208119.7
0,0,0,6500952.63
0,0,0,4200000
0,0,0,5882030
0,0,0,2793792
0,0,0,3774382.12
0,0,0,2210000
0,0,0,4939868
0,0,0,2084505
0,0,0,2036807.97
8684660,8684660,0,0
0,0,0,4573515
0,0,0,2472408
